id,propiedad_id,actor_id,tipo,superficie_m2,precio_publicado,precio_publicado_m2,valor_tpl_total,valor_tpl_m2,referencia_comunal_m2,diferencia_publicado_vs_tpl_pct,diferencia_publicado_vs_comunal_pct,clasificacion,es_oportunidad,factores,entrada,resultado,version_motor,created_at
"fa318877-4d4d-4abd-9646-0a81db06a486","00693890-da5e-4897-931e-c178ecd2edef","e0ec9bb7-7dab-461f-a492-de3c43ff4d78","precisa",5030,35000000,6958,27370000,5441,6000,27.88,15.97,"Precio elevado",false,,"{""territory"":{""tourism"":"""",""distanceKm"":29.231271898908123,""marketZone"":""biobio_costero_urbano"",""nearestCity"":""Gran Concepción""},""propertyIndex"":{""label"":""Bueno"",""score"":67,""components"":[{""key"":""documentation"",""label"":""Documentación / rol"",""ratio"":1,""detail"":""Rol propio"",""points"":15,""weight"":15},{""key"":""water"",""label"":""Agua"",""ratio"":0.7,""detail"":""Factibilidad"",""points"":10.5,""weight"":15},{""key"":""electricity"",""label"":""Electricidad"",""ratio"":0.8500000000000001,""detail"":""300 m a postación · +7%"",""points"":12.8,""weight"":15},{""key"":""access"",""label"":""Acceso y conexión vial"",""ratio"":0.4,""detail"":""10 km a ruta"",""points"":6,""weight"":15},{""key"":""topography"",""label"":""Topografía"",""ratio"":0.5,""detail"":""Con pendiente"",""points"":5,""weight"":10},{""key"":""naturalAttributes"",""label"":""Vista y atributos naturales"",""ratio"":0.45,""detail"":""Poca visibilidad · Bosque mixto · Bosque mixto · Poca visibilidad"",""points"":9,""weight"":20},{""key"":""readiness"",""label"":""Preparación"",""ratio"":0.9,""detail"":""Completamente cercada · Condominio"",""points"":9,""weight"":10}],""calculatedAt"":""2026-07-31T19:31:22.265Z""},""territorialIndex"":{""label"":""Medio"",""score"":52,""source"":""datos_disponibles"",""weights"":{""commerce"":12,""security"":8,""education"":8,""gastronomy"":5,""attractions"":25,""centerUrban"":20,""healthServices"":15,""generalServices"":7},""components"":[{""key"":""centerUrban"",""label"":""Centro urbano"",""ratio"":0.6,""detail"":""29.2 km"",""points"":12,""weight"":20},{""key"":""healthServices"",""label"":""Servicios de salud"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":7.5,""weight"":15},{""key"":""commerce"",""label"":""Comercio"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":6,""weight"":12},{""key"":""security"",""label"":""Seguridad"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""education"",""label"":""Educación"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""generalServices"",""label"":""Servicios generales"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":3.5,""weight"":7},{""key"":""gastronomy"",""label"":""Gastronomía"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":2.5,""weight"":5},{""key"":""attractions"",""label"":""Atractivos naturales / turísticos"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":12.5,""weight"":25}],""calculatedAt"":""2026-07-31T19:31:22.264Z""}}","{""id"":""c3fd85c9-3e5f-483c-9dc1-e4e0d45074b8"",""area"":5030,""tipo"":""parcela"",""quick"":26770000,""asking"":35000000,""comuna"":""Florida"",""market"":28780000,""method"":""tpl-land-engine-v2.0-20260731"",""source"":""tpl_local"",""patient"":27370000,""urgency"":""algo_apuro"",""distance"":29.231271898908123,""features"":{""gate"":false,""role"":true,""fence"":true,""water"":true,""nature"":false,""electricity"":true},""breakdown"":null,""createdAt"":""2026-07-31T19:31:22.265Z"",""technical"":27370000,""territory"":{""tourism"":"""",""distanceKm"":29.231271898908123,""marketZone"":""biobio_costero_urbano"",""nearestCity"":""Gran Concepción""},""ufClpUsed"":40844,""landResult"":null,""tasacionId"":null,""urgencyPct"":0,""houseResult"":null,""marketBlend"":{""marketWeight"":0.5,""technicalWeight"":0.5,""isolationApplied"":false},""distanceRule"":{""label"":""Más de 25 hasta 35 km"",""distanceKm"":29.231271898908123,""multiplier"":2},""engineVersion"":""tpl-land-engine-v2.0-20260731"",""nearbyContext"":null,""priceAnalysis"":{""tplM2"":5722,""marketM2"":5999.9999376,""opportunity"":false,""publishedM2"":6958,""priceVsTplPct"":21.600838867528836,""classification"":""Precio elevado""},""propertyIndex"":{""label"":""Bueno"",""score"":67,""components"":[{""key"":""documentation"",""label"":""Documentación / rol"",""ratio"":1,""detail"":""Rol propio"",""points"":15,""weight"":15},{""key"":""water"",""label"":""Agua"",""ratio"":0.7,""detail"":""Factibilidad"",""points"":10.5,""weight"":15},{""key"":""electricity"",""label"":""Electricidad"",""ratio"":0.8500000000000001,""detail"":""300 m a postación · +7%"",""points"":12.8,""weight"":15},{""key"":""access"",""label"":""Acceso y conexión vial"",""ratio"":0.4,""detail"":""10 km a ruta"",""points"":6,""weight"":15},{""key"":""topography"",""label"":""Topografía"",""ratio"":0.5,""detail"":""Con pendiente"",""points"":5,""weight"":10},{""key"":""naturalAttributes"",""label"":""Vista y atributos naturales"",""ratio"":0.45,""detail"":""Poca visibilidad · Bosque mixto · Bosque mixto · Poca visibilidad"",""points"":9,""weight"":20},{""key"":""readiness"",""label"":""Preparación"",""ratio"":0.9,""detail"":""Completamente cercada · Condominio"",""points"":9,""weight"":10}],""calculatedAt"":""2026-07-31T19:31:22.265Z""},""recommendedUf"":704.6323,""tasacionCodigo"":null,""marketReference"":{""p25M2"":3799.9999604799996,""p75M2"":7142.999925712799,""ufClp"":40844,""source"":""supabase"",""segment"":""parcela_sola_5k_10k"",""sources"":[""Portal Inmobiliario"",""Yapo"",""Portal Terreno""],""medianM2"":5999.9999376,""p25Value"":19110000,""p75Value"":35930000,""confidence"":""media"",""observedAt"":""2026-07-31"",""sampleSize"":9,""medianValue"":30180000,""canonicalUfM2"":0.1469004},""territorialIndex"":{""label"":""Medio"",""score"":52,""source"":""datos_disponibles"",""weights"":{""commerce"":12,""security"":8,""education"":8,""gastronomy"":5,""attractions"":25,""centerUrban"":20,""healthServices"":15,""generalServices"":7},""components"":[{""key"":""centerUrban"",""label"":""Centro urbano"",""ratio"":0.6,""detail"":""29.2 km"",""points"":12,""weight"":20},{""key"":""healthServices"",""label"":""Servicios de salud"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":7.5,""weight"":15},{""key"":""commerce"",""label"":""Comercio"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":6,""weight"":12},{""key"":""security"",""label"":""Seguridad"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""education"",""label"":""Educación"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""generalServices"",""label"":""Servicios generales"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":3.5,""weight"":7},{""key"":""gastronomy"",""label"":""Gastronomía"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":2.5,""weight"":5},{""key"":""attractions"",""label"":""Atractivos naturales / turísticos"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":12.5,""weight"":25}],""calculatedAt"":""2026-07-31T19:31:22.264Z""},""immediateReference"":17100000}","tpl-land-engine-v2.0-20260731","2026-07-31T19:44:40.242793+00:00"
"a501f3c0-60b5-4a53-a7ca-81bd623458fe","9bc37c4c-8d8a-42fc-b412-395993cc1e4a",,"precisa",5000,95000000,19000,19990000,3998,4800,375.24,,"Precio elevado",false,"[]","{""lat"":-36.9928,""lng"":-72.59044,""rol"":""Rol propio"",""area"":5000,""gate"":""sin porton"",""mode"":""precisa"",""soil"":""Arenoso"",""view"":""panoramica arriba"",""banos"":0,""pisos"":1,""water"":""factibilidad"",""access"":""pavimentado"",""asking"":95000000,""comuna"":""Yumbel"",""nature"":[],""origen"":""crm_tasador"",""region"":""Región del Biobío"",""fencing"":""Completamente cercada"",""tourism"":"""",""areaCasa"":0,""exposure"":""Muy soleado"",""ufSource"":""CRM TPL"",""ufClpUsed"":40844,""distanceKm"":57.02060389607813,""estadoCasa"":""excelente"",""tipoActivo"":""parcela"",""topography"":""Completamente plana"",""ufDateUsed"":""2026-07-31"",""vegetation"":""sin especial"",""condominium"":""no"",""dormitorios"":0,""electricity"":""Sin electricidad"",""nearestCity"":{""name"":""Los Ángeles"",""weight"":1,""category"":""Capital provincial agroindustrial""},""propiedadId"":""9bc37c4c-8d8a-42fc-b412-395993cc1e4a"",""territorial"":{""level"":""city"",""isRemote"":false,""distanceKm"":57,""referenceId"":""08313"",""outsideChile"":false,""referenceName"":""Yumbel"",""referenceCityName"":""Los Ángeles""},""materialCasa"":""madera"",""soloVivienda"":false,""tourismLevel"":""auto"",""nearbyContext"":null,""propertyIndex"":{""label"":""Muy bueno"",""score"":71,""components"":[{""key"":""documentation"",""label"":""Documentación / rol"",""ratio"":1,""detail"":""Rol propio"",""points"":15,""weight"":15},{""key"":""water"",""label"":""Agua"",""ratio"":0.7,""detail"":""factibilidad"",""points"":10.5,""weight"":15},{""key"":""electricity"",""label"":""Electricidad"",""ratio"":0.15,""detail"":""Sin bonificación eléctrica"",""points"":2.3,""weight"":15},{""key"":""access"",""label"":""Acceso y conexión vial"",""ratio"":1,""detail"":""0 km a ruta"",""points"":15,""weight"":15},{""key"":""topography"",""label"":""Topografía"",""ratio"":1,""detail"":""Completamente plana"",""points"":10,""weight"":10},{""key"":""naturalAttributes"",""label"":""Vista y atributos naturales"",""ratio"":0.55,""detail"":""panoramica arriba · sin especial"",""points"":11,""weight"":20},{""key"":""readiness"",""label"":""Preparación"",""ratio"":0.75,""detail"":""Completamente cercada"",""points"":7.5,""weight"":10}],""calculatedAt"":""2026-08-03T14:47:05.366Z""},""tipoFundacion"":""sin_fundacion"",""communeProfile"":{""ag"":true,""cut"":""08313"",""lat"":-37.0833,""lng"":-72.5667,""reg"":""CL-BI"",""name"":""Yumbel"",""prov"":""Biobío"",""cityId"":""urb_los_angeles""},""incluyeVivienda"":false,""propiedadCodigo"":""campo_ruta_cabrero"",""routeDistanceKm"":0,""anioConstruccion"":0,""anioRemodelacion"":0,""obrasAdicionales"":{},""territorialIndex"":{""label"":""Medio"",""score"":42,""source"":""datos_disponibles"",""weights"":{""commerce"":12,""security"":8,""education"":8,""gastronomy"":5,""attractions"":25,""centerUrban"":20,""healthServices"":15,""generalServices"":7},""components"":[{""key"":""centerUrban"",""label"":""Centro urbano"",""ratio"":0.12,""detail"":""57.0 km"",""points"":2.4,""weight"":20},{""key"":""healthServices"",""label"":""Servicios de salud"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":7.5,""weight"":15},{""key"":""commerce"",""label"":""Comercio"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":6,""weight"":12},{""key"":""security"",""label"":""Seguridad"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""education"",""label"":""Educación"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""generalServices"",""label"":""Servicios generales"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":3.5,""weight"":7},{""key"":""gastronomy"",""label"":""Gastronomía"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":2.5,""weight"":5},{""key"":""attractions"",""label"":""Atractivos naturales / turísticos"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":12.5,""weight"":25}],""calculatedAt"":""2026-08-03T14:47:05.365Z""},""communeDistanceKm"":10.28138660476737,""majorCityDistanceKm"":57.02060389607813,""observedComparables"":{""ok"":true,""cantidad"":0,""confianza"":""insuficiente"",""peso_sugerido"":0},""remodelacionIntegral"":false,""electricityPoleDistanceM"":null,""caracteristicaDiferenciadora"":""""}","{""low"":18590000,""area"":5000,""base"":10000000,""high"":15970000,""agile"":18590000,""ideal"":19990000,""quick"":18590000,""score"":58,""asking"":95000000,""comuna"":""Yumbel"",""method"":""tpl-land-engine-v2.0-20260731"",""region"":""Región del Biobío"",""source"":""tpl_land_engine_local"",""agileUf"":455.1464,""patient"":15970000,""cautions"":[],""coverage"":""motor_tpl_v2"",""location"":"""",""totalPct"":0.388625,""persisted"":false,""reference"":19990000,""ufClpUsed"":40844,""adjustments"":[{""key"":""rol"",""pct"":0.15,""label"":""Rol propio"",""amount"":1725000,""detail"":""+15%""},{""key"":""water"",""pct"":0.05,""label"":""Factibilidad de agua"",""amount"":575000,""detail"":""+5%""},{""key"":""fence"",""pct"":0.15,""label"":""Cierre perimetral completo"",""amount"":1725000,""detail"":""+15%""}],""immediateUf"":321.2222,""marketBlend"":{""marketWeight"":0.5,""technicalWeight"":0.5,""isolationApplied"":false},""nearestCity"":{""name"":""Los Ángeles"",""category"":""Capital provincial agroindustrial"",""distanceKm"":57},""potentialUf"":390.9999,""recommended"":19990000,""cityDistance"":{""label"":""Más de 50 km"",""distanceKm"":57.02060389607813,""multiplier"":1},""engineVersion"":""tpl-land-engine-v2.0-20260731"",""nearbyContext"":null,""priceAnalysis"":{""tplM2"":3998,""marketM2"":4799.9999500799995,""opportunity"":false,""publishedM2"":19000,""priceVsTplPct"":375.2376188094047,""classification"":""Precio elevado""},""propertyIndex"":{""label"":""Muy bueno"",""score"":71,""components"":[{""key"":""documentation"",""label"":""Documentación / rol"",""ratio"":1,""detail"":""Rol propio"",""points"":15,""weight"":15},{""key"":""water"",""label"":""Agua"",""ratio"":0.7,""detail"":""factibilidad"",""points"":10.5,""weight"":15},{""key"":""electricity"",""label"":""Electricidad"",""ratio"":0.15,""detail"":""Sin bonificación eléctrica"",""points"":2.3,""weight"":15},{""key"":""access"",""label"":""Acceso y conexión vial"",""ratio"":1,""detail"":""0 km a ruta"",""points"":15,""weight"":15},{""key"":""topography"",""label"":""Topografía"",""ratio"":1,""detail"":""Completamente plana"",""points"":10,""weight"":10},{""key"":""naturalAttributes"",""label"":""Vista y atributos naturales"",""ratio"":0.55,""detail"":""panoramica arriba · sin especial"",""points"":11,""weight"":20},{""key"":""readiness"",""label"":""Preparación"",""ratio"":0.75,""detail"":""Completamente cercada"",""points"":7.5,""weight"":10}],""calculatedAt"":""2026-08-03T14:47:05.366Z""},""recommendedUf"":489.4232,""commercialBase"":11500000,""surfacePricing"":{""area"":5000,""base"":10000000,""bands"":[{""to"":5000,""area"":5000,""from"":1,""rate"":2000,""amount"":10000000}]},""marketReference"":{""p25M2"":3499.9999636,""p75M2"":6499.999932399999,""ufClp"":40844,""source"":""supabase"",""segment"":""parcela_sola_5k_10k"",""sources"":[""Portal Inmobiliario"",""Yapo"",""Portal Terreno""],""medianM2"":4799.9999500799995,""p25Value"":17500000,""p75Value"":32500000,""confidence"":""media"",""observedAt"":""2026-07-31"",""sampleSize"":8,""medianValue"":24000000,""canonicalUfM2"":0.11752032},""territorialBase"":11500000,""adjustmentFactor"":1.388625,""territorialBlend"":{""local"":{""label"":""Más de 10 hasta 15 km"",""distanceKm"":10.28138660476737,""multiplier"":1.5},""major"":{""label"":""Más de 50 km"",""distanceKm"":57.02060389607813,""multiplier"":1},""multiplier"":1.15,""majorWeight"":0.7,""communeWeight"":0.3},""territorialIndex"":{""label"":""Medio"",""score"":42,""source"":""datos_disponibles"",""weights"":{""commerce"":12,""security"":8,""education"":8,""gastronomy"":5,""attractions"":25,""centerUrban"":20,""healthServices"":15,""generalServices"":7},""components"":[{""key"":""centerUrban"",""label"":""Centro urbano"",""ratio"":0.12,""detail"":""57.0 km"",""points"":2.4,""weight"":20},{""key"":""healthServices"",""label"":""Servicios de salud"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":7.5,""weight"":15},{""key"":""commerce"",""label"":""Comercio"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":6,""weight"":12},{""key"":""security"",""label"":""Seguridad"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""education"",""label"":""Educación"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""generalServices"",""label"":""Servicios generales"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":3.5,""weight"":7},{""key"":""gastronomy"",""label"":""Gastronomía"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":2.5,""weight"":5},{""key"":""attractions"",""label"":""Atractivos naturales / turísticos"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":12.5,""weight"":25}],""calculatedAt"":""2026-08-03T14:47:05.365Z""},""communeDistanceKm"":10.28138660476737,""distanceMultiplier"":1.15,""immediateReference"":13120000,""technicalPotential"":15970000,""observedComparables"":{""ok"":true,""cantidad"":0,""confianza"":""insuficiente"",""peso_sugerido"":0}}","tpl-land-engine-v2.0-20260731","2026-08-03T14:47:05.703537+00:00"
"b2792eae-0b54-44c6-9204-6e3bcd1013fe","9bc37c4c-8d8a-42fc-b412-395993cc1e4a",,"rapida",5000,,,21060000,4212,4800,,,"Sin precio publicado",false,"[]","{""rol"":""Rol propio"",""area"":5000,""mode"":""rapida"",""banos"":0,""pisos"":1,""water"":""factibilidad"",""comuna"":""Yumbel"",""origen"":""crm_tasador"",""region"":""Región del Biobío"",""tourism"":"""",""areaCasa"":0,""ufSource"":""CRM TPL"",""ufClpUsed"":40844,""distanceKm"":46.91728849621831,""estadoCasa"":""excelente"",""tipoActivo"":""parcela"",""topography"":""Completamente plana"",""ufDateUsed"":""2026-07-31"",""dormitorios"":0,""electricity"":""Sin electricidad"",""nearestCity"":{""name"":""Los Ángeles"",""weight"":1,""category"":""Capital provincial agroindustrial""},""propiedadId"":""9bc37c4c-8d8a-42fc-b412-395993cc1e4a"",""territorial"":null,""materialCasa"":""madera"",""soloVivienda"":false,""tourismLevel"":""auto"",""nearbyContext"":null,""propertyIndex"":{""label"":""Bueno"",""score"":59,""components"":[{""key"":""documentation"",""label"":""Documentación / rol"",""ratio"":1,""detail"":""Rol propio"",""points"":15,""weight"":15},{""key"":""water"",""label"":""Agua"",""ratio"":0.7,""detail"":""factibilidad"",""points"":10.5,""weight"":15},{""key"":""electricity"",""label"":""Electricidad"",""ratio"":0.15,""detail"":""Sin bonificación eléctrica"",""points"":2.3,""weight"":15},{""key"":""access"",""label"":""Acceso y conexión vial"",""ratio"":0.5,""detail"":""Por confirmar"",""points"":7.5,""weight"":15},{""key"":""topography"",""label"":""Topografía"",""ratio"":1,""detail"":""Completamente plana"",""points"":10,""weight"":10},{""key"":""naturalAttributes"",""label"":""Vista y atributos naturales"",""ratio"":0.45,""detail"":"""",""points"":9,""weight"":20},{""key"":""readiness"",""label"":""Preparación"",""ratio"":0.5,""detail"":""Por confirmar"",""points"":5,""weight"":10}],""calculatedAt"":""2026-08-03T16:31:43.945Z""},""tipoFundacion"":""sin_fundacion"",""communeProfile"":{""ag"":true,""cut"":""08313"",""lat"":-37.0833,""lng"":-72.5667,""reg"":""CL-BI"",""name"":""Yumbel"",""prov"":""Biobío"",""cityId"":""urb_los_angeles""},""incluyeVivienda"":false,""propiedadCodigo"":""campo_ruta_cabrero"",""anioConstruccion"":0,""anioRemodelacion"":0,""obrasAdicionales"":{},""territorialIndex"":{""label"":""Medio"",""score"":47,""source"":""datos_disponibles"",""weights"":{""commerce"":12,""security"":8,""education"":8,""gastronomy"":5,""attractions"":25,""centerUrban"":20,""healthServices"":15,""generalServices"":7},""components"":[{""key"":""centerUrban"",""label"":""Centro urbano"",""ratio"":0.35,""detail"":""46.9 km"",""points"":7,""weight"":20},{""key"":""healthServices"",""label"":""Servicios de salud"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":7.5,""weight"":15},{""key"":""commerce"",""label"":""Comercio"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":6,""weight"":12},{""key"":""security"",""label"":""Seguridad"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""education"",""label"":""Educación"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""generalServices"",""label"":""Servicios generales"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":3.5,""weight"":7},{""key"":""gastronomy"",""label"":""Gastronomía"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":2.5,""weight"":5},{""key"":""attractions"",""label"":""Atractivos naturales / turísticos"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":12.5,""weight"":25}],""calculatedAt"":""2026-08-03T16:31:43.945Z""},""communeDistanceKm"":null,""majorCityDistanceKm"":46.91728849621831,""observedComparables"":{""ok"":true,""cantidad"":0,""confianza"":""insuficiente"",""peso_sugerido"":0},""remodelacionIntegral"":false,""electricityPoleDistanceM"":null,""caracteristicaDiferenciadora"":""""}","{""low"":19590000,""area"":5000,""base"":10000000,""high"":18110000,""agile"":19590000,""ideal"":21060000,""quick"":19590000,""score"":54,""asking"":0,""comuna"":""Yumbel"",""method"":""tpl-land-engine-v2.0-20260731"",""region"":""Región del Biobío"",""source"":""tpl_land_engine_local"",""agileUf"":479.6298,""patient"":18110000,""cautions"":[],""coverage"":""motor_tpl_v2"",""location"":"""",""totalPct"":0.20750000000000002,""persisted"":false,""reference"":21060000,""ufClpUsed"":40844,""adjustments"":[{""key"":""rol"",""pct"":0.15,""label"":""Rol propio"",""amount"":2250000,""detail"":""+15%""},{""key"":""water"",""pct"":0.05,""label"":""Factibilidad de agua"",""amount"":750000,""detail"":""+5%""}],""immediateUf"":332.9742,""marketBlend"":{""marketWeight"":0.5,""technicalWeight"":0.5,""isolationApplied"":false},""nearestCity"":{""name"":""Los Ángeles"",""category"":""Capital provincial agroindustrial"",""distanceKm"":46.9},""potentialUf"":443.3944,""recommended"":21060000,""cityDistance"":{""label"":""Más de 35 hasta 50 km"",""distanceKm"":46.91728849621831,""multiplier"":1.5},""engineVersion"":""tpl-land-engine-v2.0-20260731"",""nearbyContext"":null,""priceAnalysis"":{""tplM2"":4212,""marketM2"":4799.9999500799995,""opportunity"":false,""publishedM2"":null,""priceVsTplPct"":null,""classification"":""Sin precio publicado""},""propertyIndex"":{""label"":""Bueno"",""score"":59,""components"":[{""key"":""documentation"",""label"":""Documentación / rol"",""ratio"":1,""detail"":""Rol propio"",""points"":15,""weight"":15},{""key"":""water"",""label"":""Agua"",""ratio"":0.7,""detail"":""factibilidad"",""points"":10.5,""weight"":15},{""key"":""electricity"",""label"":""Electricidad"",""ratio"":0.15,""detail"":""Sin bonificación eléctrica"",""points"":2.3,""weight"":15},{""key"":""access"",""label"":""Acceso y conexión vial"",""ratio"":0.5,""detail"":""Por confirmar"",""points"":7.5,""weight"":15},{""key"":""topography"",""label"":""Topografía"",""ratio"":1,""detail"":""Completamente plana"",""points"":10,""weight"":10},{""key"":""naturalAttributes"",""label"":""Vista y atributos naturales"",""ratio"":0.45,""detail"":"""",""points"":9,""weight"":20},{""key"":""readiness"",""label"":""Preparación"",""ratio"":0.5,""detail"":""Por confirmar"",""points"":5,""weight"":10}],""calculatedAt"":""2026-08-03T16:31:43.945Z""},""recommendedUf"":515.6204,""commercialBase"":15000000,""surfacePricing"":{""area"":5000,""base"":10000000,""bands"":[{""to"":5000,""area"":5000,""from"":1,""rate"":2000,""amount"":10000000}]},""marketReference"":{""p25M2"":3499.9999636,""p75M2"":6499.999932399999,""ufClp"":40844,""source"":""supabase"",""segment"":""parcela_sola_5k_10k"",""sources"":[""Portal Inmobiliario"",""Yapo"",""Portal Terreno""],""medianM2"":4799.9999500799995,""p25Value"":17500000,""p75Value"":32500000,""confidence"":""media"",""observedAt"":""2026-07-31"",""sampleSize"":8,""medianValue"":24000000,""canonicalUfM2"":0.11752032},""territorialBase"":15000000,""adjustmentFactor"":1.2075,""territorialBlend"":{""local"":{""label"":""Sin distancia comunal"",""distanceKm"":null,""multiplier"":null},""major"":{""label"":""Más de 35 hasta 50 km"",""distanceKm"":46.91728849621831,""multiplier"":1.5},""multiplier"":1.5,""majorWeight"":1,""communeWeight"":0},""territorialIndex"":{""label"":""Medio"",""score"":47,""source"":""datos_disponibles"",""weights"":{""commerce"":12,""security"":8,""education"":8,""gastronomy"":5,""attractions"":25,""centerUrban"":20,""healthServices"":15,""generalServices"":7},""components"":[{""key"":""centerUrban"",""label"":""Centro urbano"",""ratio"":0.35,""detail"":""46.9 km"",""points"":7,""weight"":20},{""key"":""healthServices"",""label"":""Servicios de salud"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":7.5,""weight"":15},{""key"":""commerce"",""label"":""Comercio"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":6,""weight"":12},{""key"":""security"",""label"":""Seguridad"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""education"",""label"":""Educación"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":4,""weight"":8},{""key"":""generalServices"",""label"":""Servicios generales"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":3.5,""weight"":7},{""key"":""gastronomy"",""label"":""Gastronomía"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":2.5,""weight"":5},{""key"":""attractions"",""label"":""Atractivos naturales / turísticos"",""ratio"":0.5,""detail"":""Sin dato suficiente"",""points"":12.5,""weight"":25}],""calculatedAt"":""2026-08-03T16:31:43.945Z""},""communeDistanceKm"":0,""distanceMultiplier"":1.5,""immediateReference"":13600000,""technicalPotential"":18110000,""observedComparables"":{""ok"":true,""cantidad"":0,""confianza"":""insuficiente"",""peso_sugerido"":0}}","tpl-land-engine-v2.0-20260731","2026-08-03T16:31:43.888881+00:00"
